run,seed,run_uid,strategy,norm_area,norm_bldg,composite
25,1125331737,25|1125331737,Structures–Outcome (Truth),0.6518361112955707,0.4828746177370031,0.5391951155898589
25,1125331737,25|1125331737,Wind–Mean,0.44668747371450074,0.19663608562691132,0.2799865483227745
25,1125331737,25|1125331737,Wind–Mean Lookahead,0.40443145848551254,0.09785932721712538,0.20005003763992107
25,1125331737,25|1125331737,Wind–Truth,0.4442747415720389,0.19143730886850152,0.27571645310301396
25,1125331737,25|1125331737,Wind–Truth Lookahead,0.427252805631184,0.2856269113149847,0.33283554275371774
26,1125331738,26|1125331738,MCTS,0.34932390543053904,0.3777575205104831,0.36827964881716835
26,1125331738,26|1125331738,ROS–Mean,0.5750406326971733,0.4949863263445761,0.5216710951287752
26,1125331738,26|1125331738,ROS–Truth,0.573163988539066,0.490975387420237,0.5183715877931799
26,1125331738,26|1125331738,Random Allocation,0.8067056517149511,0.7454876937101185,0.7658936797117293
26,1125331738,26|1125331738,Structures–Exposure,0.8678306328647308,0.7746581586144029,0.8057156500311788
26,1125331738,26|1125331738,Structures–Outcome (Mean),0.8696067425143681,0.7817684594348222,0.8110478871280041
26,1125331738,26|1125331738,Structures–Outcome (Truth),0.8568556156900856,0.7144940747493164,0.7619479217295727
26,1125331738,26|1125331738,Wind–Mean,0.553442469127528,0.5201458523245214,0.5312447245921903
26,1125331738,26|1125331738,Wind–Mean Lookahead,0.867562540842144,0.889334548769371,0.8820772127936287
26,1125331738,26|1125331738,Wind–Truth,0.5532581558619997,0.5201458523245214,0.5311832868370141
