case,run,seed,area_cells,buildings,perimeter_m,compactness
Marshall High Uncertainty,474,2980364292,85513,3530,378351.5624678853,0.006756059296822077
Marshall High Uncertainty,475,2209164377,98283,5493,481282.493118241,0.004798777891362935
Marshall High Uncertainty,476,2894250468,63382,4663,387452.4996811481,0.00477508798590734
Marshall High Uncertainty,477,205634191,68305,2899,264714.2714278376,0.011024278027025186
Marshall High Uncertainty,478,716224757,71536,5137,435395.40007871465,0.00426785202456177
Marshall High Uncertainty,479,1669213700,77156,3487,363384.88065781945,0.0066082790003587355
Marshall High Uncertainty,480,957075126,67077,5850,454876.91737148684,0.0036663861672384486
Marshall High Uncertainty,481,397358840,39927,3290,234657.93703469748,0.00820065528385508
Marshall High Uncertainty,482,1720100818,60768,4260,388509.5646215123,0.004553275058866103
Marshall High Uncertainty,483,2796168478,48139,3267,299161.84607227216,0.0060832691059127435
Marshall High Uncertainty,484,1745633824,74010,4089,395883.94449586346,0.0053408084241835085
